_id,description,price,sqmprice,area,year
68305377,"Ejendom beliggende mellem Sdr. Bork og Nr. Bork. Det er faktisk det gamle mejeri med bestyrer bolig og det hele – men det er mange år siden mejeriet har været i gang. Her er en pæn istandsat bolig på hele 220 kvm, og fra mejeribygningen har der senest været drevet tømrervirksomhed, så bygningen fremstår særdeles anvendelig med store regulære rum– og egner sig perfekt til alle former for hobbyvirksomhed – men selvfølgelig også som decideret værksted. Her er også en stor garagebygning.Hovedhuset opvarmes med DVI jordvarmeanlæg fra 2010.Bag ved beboelsen og mejeriet, er der et stort areal udlagt i græs, og her er en stor og velanlagt have. I forbindelse med boligen er der indrettet et dejligt terrassemiljø, der er delvist overdækket, og hvor man sidder helt ugenert og privat.At fremtræder passet og velholdt.Entre med garderobeplads. Herfra er der adgang til en mellemgang hvorfra der er opgang til 1. sal. Pænt og velindrettet køkken, med masser af bord- og skabsplads. Her er også plads til spisebord.Badeværelse med lyse fliser, vask i skabsarrangement og bruseniche.Stor, lys og nem møblerbar opholdsstueLille værelse/ kontor med adgang til et gæstetoilet.På 1. sal, er der et stort repos/ alrum – hvorfra der er udgang til den overdækkede altan, hvorfra der er en flot udsigt ud over haven. Her er 3 rummelige værelser, samt et toilet.En rigtig spændende ejendom, som henvender sig til familien, der ønsker en stor bolig - klar til indflytning – og som værdsætter muligheden for at dyrke de pladskrævende hobbyaktiviteter derhjemme.Kontakt os for en fremvisning.",1.075.000,1.906,220,1908
68305625,"Her har du mulighed for at erhverve dig et hyggeligt og charmerende hus - som samtidig kan bruges som bolig nr. 2. Huset er beliggende i Sdr. Bork blot 3 km. fra Nr. Nebel, som byder på et godt handelsliv. Det skønne sommerhusområde ved Bork Havn ligger ligeledes blot 7 km. derfra og Vesterhavet er tilmed i umiddelbar nærhed. Huset er beliggende ud til Tarmvej, men grunden er omkranset af et pænt plankeværk, således at man kan sidde helt ugenert i haven. På den anden side af den lille grusvej, ligger et fint lille lysthus med terrasse ud til den hyggelige å, hvor der i øvrigt er fiskeret. Bag huset er et hyggeligt og delvist overdækket terrassemiljø og haven er pæn tilplantet med diverse buske og træer. Desuden et par udhuse/værksted samt en carport.Huset fremstår generelt set i en pæn og nydelig stand og det er tydeligt at se, at det løbende er passet og istandsat. Indenfor er huset indrettet med en rummelig, klinkebelagt entré med både vaskemaskine og tørretumbler. Fra entréen er der adgang til et lyst soveværelse, som fører videre ind til endnu et soveværelse med 3/4 seng og en køje. Fra entréen er der ligeledes adgang til trappeopgang med masser af skabsplads og højt til loftet. Pænt, lyst køkken med opvaskemaskine og en lille spiseplads. Hyggelig og velindrettet stue med tv-afdeling og brændeovn. Pænt, klinkebelagt badeværelse med gulvvarme og separat bruseniche. 1. salen er indrettet med en hyggelig repos med lofter til kip, synlige bjælker og en ekstra soveplads. Desuden et stort soveværelse med dobbeltseng og et dejligt lysindfald. Huset opvarmes via oliefyr, men der er rundt om i ejendommen opsat hele tre varmepumper til supplerende opvarmning. Kontakt os for en fremvisning af dette hyggelige hus.",695.000,1.129,139,1915
70601866,"I Sdr. Vium finder du et aktivt lokalsamfund med både foreninger, kulturhus samt vuggestue/friluftsbørnehave. Folkeskole finder du i Nr. Bork godt 6 km væk og en friskole i Lyne også 6km væk. Lokalbrugs finder du både i Hemmet og Lyne. I Nr. Nebel 10 km væk er der endnu flere muligheder for indkøb med både specialbutikker og et bredere udvalg af supermarkeder.Med under 10 km til Bork er man tæt på vandet i Ringkøbingfjord og kører man lidt længere står man ved Vesterhavet. Ydermere er der en fantastisk natur omkring Ringkøbingfjord og sydpå langs Vesterhavet.Fra carporten træder du ind i gang som leder videre til husets bryggers. Herfra kan du komme til husets køkkenalrum og stue, bad og et mindre disponibelt rum. Ligeledes kan du i bryggers komme op af trappen til 1. salen.På 1. salen finder du et soveværelse, gang/repos med adgang til 2 yderligere værelser. I gangen finder du skabsplads. Stueetagen og 1. salen er også forbundet af en vindeltrappe i ved husets hovedindgang, som er placeret midt i husets front.Foruden en have med plads til sjov og leg, får du her en lade med værksted og gildesal. Rigtig god plads til opbevaring, selskaber eller andet. Her er der også fyrrum med træpillefyr. Ejendommen overdrages med nymalede facader.",795.000,1.281,198,1917
68305385,"Stråtækt ejendom beliggende på en helt ugenert tilbagetrukket grund ved Henne Kirkeby, oppe bag ved kroen, og lige ud til åbne marker. Grunden er omkranset med træer, haven er helt lukket, og på terrasserne opholder man sig helt ugenert.Til ejendommen hører en lade, samt en garagebygning. Der er siden 2015 været løbende udskiftning af stråtaget. Nordsiden trænger til udskiftning.Et stort aktiv er den tilhørende mark på ca. 1 ha. Der vil være mulighed for at opnå flexbolig-status.En del af ejendommen er indrettet som en selvstændig bolig, som udlejes gennem Admiral Strand. Den indbringer årligt ca. kr. 40.000 til ejer.Der er ikke langt over i Blåbjerg Plantage med alle dens udfordrende mountainbikeruter og  flotte vandre- og ridestier. Man er også hurtigt ovre ved Fiilsø, og der er kun en kort cykeltur ud til Henne Strand med alle indkøbsmulighederne, restauranterne, det pulserende ferieliv – og ikke mindst den populære badestrand. Man ligger midt i vores mest populære turistområder, og storslåede natur – men alligevel, helt for sig selv.Entre med adgang til lille gæstetoilet. Bryggers med adgang til et viktualierum. Rummelig opholdsstue med lyse trægulve. Stort køkken/ alrum med plads til hele familien, og udgang til terrasse. Der er god plads i selve køkkenafdelingen, og her er masser af bord- og skabsplads. Opgang til 1.salFørste sal er indrettet med et repos med udgang til den vestvendte svalegang. Herudover er der et stort soveværelse, et lidt mindre men udmærket værelse, samt et badeværelse.I den ene ende af ejendommen er der indrettet en feriebolig med egen indgang. Her er 2 soveværelser. Et værelse med 2 enkeltsenge samt et værelse med dobbeltseng. Flisebelagt badeværelse med vask i skabsarrangement, bruseniche, kar og adgang til sauna. Hyggelig tv-.stue samt et køkken/alrum med udgang til vestvendt terrasse. En meget speciel ejendom, med masser af muligheder og med en fantastisk skøn beliggenhed.Kontakt os for en fremvisning.",2.395.000,3.373,294,1860
46803571,"Ønsker I en hverdag, hvor det praktiske puslespil let løses grundet nærheden til alt hvad hverdagen kræver? Så skal I se med på Havrevænget 17, hvor vi har fornøjelsen af at slå dørene op til denne velholdte villa, som fordeler sig over 162 kvm i ét plan. Den 848 kvm. store grund er placeret, på lukket vej, midt i den gamle del af Herfølge. Haven er sydvendt og er pænt anlagt med flere gode terrasser. I er også tæt på gode børnehaver, attraktive skoler, idrætsfaciliteter, indkøb, Station og motorvejen – alt inden for få minutter. De sidste to gør det let at komme på job i København.Hjemmets ydre tager sig godt ud med den lyse facade, hvis udtryk komplimenteres godt af det sorte betontegls tag. Ejendommen er løbende moderniseret indvendigt og udvendigt, så I får et indbydende hjem med ideelle rammer for familielivet. Et skønt køkken der ligger i åben forbindelse med alrummet og stuen, hvilket skaber et oplagt samlingspunkt for aktiviteter og samtaler i dagligdagen. I får dertil et bryggers, et badeværelse, gæstetoilet og fire gode værelser. Stuens store skydedørsparti giver ugeneret udgang direkte til den store overdækket terrasse. Fra terrassen er udsigt til den opvoksede have som byder på græsplæne, velvoksne træer samt flere hyggekroge.Når du køber en bolig gennem EDC, har du mulighed for at få en gratis flytteforsikring. Ønsker du denne, skal du sende en mail med ""Ja tak"" til flytteforsikring@gjensidige.dk ",3.695.000,3.048,162,1965
47503216,"På en lukket vænge centralt i Herfølge ligger denne villa, her er du i gåafstand til alle hverdagens gøremål: handlemuligheder, skole, frisør, børnehave og vuggestue. Boligen er perfekt som førstegangsbolig eller til den lille børnefamilie.Boligen indeholder: Entre/Fordelingsgang med skabe. Badeværelse med badekar. 2 børneværelser. Forældresoveværelse. Køkken med spiseplads. Bryggers med egen indgang. Stor spise-/dagligstue med udgang til udestue.Der er en hyggelig, sydvendt lukket have og nem anlagt med græs og terrasse. Desuden er der også en garage, som kan bruges til hobbyrum, værksted og plads til haveredskaber etc.Herfølge rummer alt det, som der er behov for i hverdagen. Der er skoler, børnepasningsmuligheder (vuggestuer, børnehaver og SFO), handlemuligheder, apotek, bager, frisør, fritidsaktiviteter, togstation mod enten Køge og Roskilde eller mod Næstved.",2.195.000,2.765,106,1967
46805124,"Her får I en super god planløsning fordelt på 187 m². Stueplan indrettet med plads til alle i familien, her er nemlig et fantastisk stort køkken/alrum der tager sig enormt flot ud med de store vinduespartier og brede gulve. Fra stuen er der direkte adgang til den sydvendte terrasse, samt den fine have. Praktisk er der også et stort bryggers med vaskemaskine og tørretumbler, samt et nydeligt badeværelse. Fra husets entré er der trappeopgang til husets 1. sal, som byder på fire gode værelser, det ene med direkte udgang til en skøn altan. På 1. salen er der endnu et godt badeværelse.Fra ejendommen er der lukkede stisystemer til hele byen – dette er fantastisk, for så ved man at børnene trygt og sikkert kan komme frem og tilbage fra skole, sport og legekammerater. Herfølge by har meget at byde på med bl.a. svømmehal, bager, indkøbsfaciliteter, idrætsfaciliteter, Herfølge Stadion, togstation, skole og institutioner. Der er også en dejlig natur indenfor gåafstand. Ønsker man at komme ind til Køge er dette ej et problem, der kører nemlig busser og toge kontinuerligt, så man hurtigt og nemt kan komme ind til den hyggelige handelsby.Huset er lyst, lækkert og yderst rumligt – man føler sig straks hjemme. Velkommen til en rigtig god ejendom på en rigtig god vej, velkommen til Morbærvænget 6.Når du køber en bolig gennem EDC, har du mulighed for at få en gratis flytteforsikring. Ønsker du denne, skal du sende en mail med ""Ja tak"" til flytteforsikring@gjensidige.dk ",,200.000,187,1978
46804940,"Perfekt placeret i den gamle del af Herfølge by ligger denne flot renoverede villa. Med sin bindingsværksfacade og det mørke tegltag fremstår den yderst tiltalende. På den 927 kvm store grund er der anlagt flere gode terrasser og hyggekroge. Grundens placering gør, at haven er sydvendt. Foruden boligen er her en garage samt et 26 kvm udhus, der er opført i samme stil som hovedhuset. Placeringen gør, at der er gåafstand til skole, indkøb, institutioner, svømmehal og bibliotek samt byens mange øvrige faciliteter. Boligen byder velkommen i lys møblerbar entré. Fra entréen er der adgang til stort lyst køkken med åbning til stuen. Stuen er hyggeligt indrettet med brændeovn samt lyse plankegulve. Boligen byder ydermere på tre gode værelser, hvor af det ene ikke er reg. på BBR. Slutteligt er der en lys baggang samt et pænt badeværelse med bruseniche. Tagkonstruktionen indbyder til, at det er muligt at udnytte denne. I forbindelse med renoveringen er der indtænkt mulighed for etablering af trappe til 1.salen fra det store spisekøkken. En skøn ejendom, der bør opleves.Velkommen til Præstevænget 10Når du køber en bolig gennem EDC, har du mulighed for at få en gratis flytteforsikring. Ønsker du denne, skal du sende en mail med ""Ja tak"" til flytteforsikring@gjensidige.dk ",3.195.000,2.478,110,1909
46805168,"Er du på jagt efter nye rammer til jeres familie, så bør I se nærmere på dette flotte hus. Det er beliggende i et trygt og børnevenligt område, centralt i Herfølge. Fra denne attraktive placering er der let adgang til alle dagligdagens fornødenheder – skoler, fritidsfaciliteter og dagligvarebutikker ligger alt sammen inden for gåafstand. Med få minutters gang til bussen bringes du nemt til Køge torv. På den 631 kvm store grund er der foruden den fuldmuret bolig en 37 kvm stor carport med tilhørende udhus. Haven er hyggeligt anlagt med flere frugttræer samt to gode terrasser. Villaen byder velkommen i rummelig entré, hvorfra du har et godt kig igennem hele boligen. Stueplan rummer endvidere bryggers med grovkøkken, lyst badeværelse med bruseniche og stor stue i åben forbindelse med køkkenet. Stuen er lys og venlig og har udgang til haven. Hele stueplan har gulvvarme. 1. salen er indrettet med repos med depotrum samt tre gode værelser.Alt fremstår godt vedligeholdt og indbydende. Velkommen til Tranebanken 17Når du køber en bolig gennem EDC, har du mulighed for at få en gratis flytteforsikring. Ønsker du denne, skal du sende en mail med ""Ja tak"" til flytteforsikring@gjensidige.dk ",3.195.000,3.077,138,1986
46102074,"Spændende projekt eller ejendom til renovering. Ældre ejendom som da kan bebos men nok trænger til nogen istandsættelse og modernisering eller alternativt et helt nyt byggeprojekt. Reel grund på 1.000 m2 med fin beliggenhed lige uden for Herfølge med nem adgang til stisystem med kort adgang til gode Herfølges gode indkøb, skole, svømmehal samt gode offentlige forbindelser mod Køge.Ejendommen byder på entre, ældre badeværelse med brus, værelse, stue med pilleovn og udgang til terrasse/have. Delvist moderniseret køkken. Lille værelse. 2 disponible rum.Endvidere findes ældre udhus.",1.695.000,2.645,84,1964
